Question,Sampling Rate,Experiment ID,File Name,Status,Match (Rfty Code),Match (Ori Code),Buggy Code,Buggy Mutation,Refactored Correct Code,Original Correct File Name,Rule ID,Repair,Stru. Matching Time,Online Refactoring Time,GCR Time,Stru. Mutation Time,Block Mapping Time,Variable Mapping Time,Specification&Synthesis Time,GPT Time,Total Time,#Passed Test Case,#Test Case,RPS
question_2,100,0,wrong_2_072.py,success_wo_mut,1,1,"def unique_day ( day , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( day == birthday [ 1 ] ) :
            count += 1
    return ( True if ( count == 1 ) else False )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( month == birthday [ 0 ] ) :
            count += 1
    return ( True if ( count == 1 ) else False )
def contains_unique_day ( month , possible_birthdays ) :
    tup = ( )
    for birthday in possible_birthdays :
        if ( month == birthday [ 0 ] ) :
            tup += ( birthday , )
    for each in tup :
        if ( ( each [ 1 ] == '18' ) or ( each [ 1 ] == '19' ) ) :
            return True
    return False


","def unique_day ( day , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( day == birthday [ 1 ] ) :
            count += 1
    return ( True if ( count == 1 ) else False )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( month == birthday [ 0 ] ) :
            count += 1
    return ( True if ( count == 1 ) else False )
def contains_unique_day ( month , possible_birthdays ) :
    tup = ( )
    for birthday in possible_birthdays :
        if ( month == birthday [ 0 ] ) :
            tup += ( birthday , )
    for each in tup :
        if ( ( each [ 1 ] == '18' ) or ( each [ 1 ] == '19' ) ) :
            return True
    return False


","def unique_day ( day , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( day == birthday [ 1 ] ) :
            count += 1
    return ( count == 1 )




def unique_month ( month , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( month == birthday [ 0 ] ) :
            count += 1
    return ( count == 1 )




def contains_unique_day ( month , possible_birthdays ) :
    singlemonthbirthday = ( )
    for birthmonth in possible_birthdays :
        if ( month == birthmonth [ 0 ] ) :
            singlemonthbirthday += ( birthmonth , )
    for birthday in singlemonthbirthday :
        if ( unique_day ( birthday [ 1 ] , possible_birthdays ) == True ) :
            return True
    return False


","{'unique_day': 'correct_2_164.py', 'unique_month': 'correct_2_082.py', 'contains_unique_day': 'correct_2_082.py'}","{'unique_day': '', 'unique_month': '', 'contains_unique_day': ''}","def unique_day ( day , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( day == birthday [ 1 ] ) :
            count += 1
    return ( True if ( count == 1 ) else False )


def unique_month ( month , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( month == birthday [ 0 ] ) :
            count += 1
    return ( True if ( count == 1 ) else False )


def contains_unique_day ( month , possible_birthdays ) :
    tup = ( )
    for birthday in possible_birthdays :
        if ( month == birthday [ 0 ] ) :
            tup += ( birthday , )
    for each in tup :
        if ( unique_day ( each [ 1 ] , possible_birthdays ) == True ) :
            return True
    return False
",N/A,1.078,0.984,0.000,0.000,0.231,0.239,0.014,2.997,17,17,0.109
question_2,100,0,wrong_2_038.py,success_w_gpt_better,0,0,"def unique_day ( date , possible_birthdays ) :
    tup = ( )
    for i in possible_birthdays :
        if ( i [ 1 ] == day ) :
            tup += ( i [ 1 ] , )
    if ( len ( tup ) == 1 ) :
        return True
    elif ( len ( tup ) > 1 ) :
        return False
    elif ( len ( tup ) == 0 ) :
        return None
def unique_month ( month , possible_birthdays ) :
    tup = ( )
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            tup += ( i [ 0 ] , )
    if ( len ( tup ) == 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    tup = ( )
    for date in possible_birthdays :
        if ( date [ 0 ] == month ) :
            tup += ( date , )
    for bday in tup :
        if unique_day ( bday [ 1 ] , possible_birthdays ) :
            return True
    return False


","def unique_day ( date , possible_birthdays ) :
    tup = ( )
    for i in possible_birthdays :
        pass
        if ( i [ 1 ] == day ) :
            tup += ( i [ 1 ] , )
        pass
    pass
    if ( len ( tup ) == 1 ) :
        return True
    else :
        return None
    pass


def unique_month ( month , possible_birthdays ) :
    tup = ( )
    for i in possible_birthdays :
        pass
        if ( i [ 0 ] == month ) :
            tup += ( i [ 0 ] , )
        pass
    pass
    if ( len ( tup ) == 1 ) :
        return True
    else :
        return False
    pass


def contains_unique_day ( month , possible_birthdays ) :
    tup = ( )
    for date in possible_birthdays :
        pass
        if ( date [ 0 ] == month ) :
            tup += ( date , )
        pass
    pass
    for bday in tup :
        pass
        if unique_day ( bday [ 1 ] , possible_birthdays ) :
            return True
        pass
    return False
","def unique_day ( day , possible_birthdays ) :
    counter = 0
    for i in possible_birthdays :
        if ( day == i [ 1 ] ) :
            counter = ( counter + 1 )
    if ( counter == 1 ) :
        return True
    else :
        return False




def unique_month ( month , possible_birthdays ) :
    tup = ( )
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            tup += ( i [ 0 ] , )
    if ( len ( tup ) == 1 ) :
        return True
    else :
        return False




def contains_unique_day ( month , possible_birthdays ) :
    tup = ( )
    for date in possible_birthdays :
        if ( date [ 0 ] == month ) :
            tup += ( date , )
    for bday in tup :
        if unique_day ( bday [ 1 ] , possible_birthdays ) :
            return True
    return False


","{'unique_day': 'correct_2_211.py', 'unique_month': 'correct_2_042.py', 'contains_unique_day': 'correct_2_042.py'}","{'unique_day': '', 'unique_month': '', 'contains_unique_day': ''}","def unique_day ( date , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( i [ 1 ] == date ) :
            count += 1
    if ( count == 1 ) :
        return True
    else :
        return False
def unique_month ( month , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            count += 1
    if ( count == 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    tup = ( )
    for date in possible_birthdays :
        if ( date [ 0 ] == month ) :
            tup += ( date , )
    for bday in tup :
        if unique_day ( bday [ 1 ] , possible_birthdays ) :
            return True
    return False


",N/A,5.816,0.594,0.000,0.003,0.255,0.395,0.003,7.656,17,17,0.305
question_2,100,0,wrong_2_271.py,success_wo_mut,1,1,"def unique_day ( day , possible_birthdays ) :
    counter = 0
    for birthday in possible_birthdays :
        if ( birthday [ 1 ] == day ) :
            counter = ( counter + 1 )
    if ( counter <= 1 ) :
        return True
    else :
        return False
def unique_month ( month , possible_birthdays ) :
    counter = 0
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            counter = ( counter + 1 )
    if ( counter <= 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    a = ( )
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            a = ( a + ( birthday , ) )
    for birthday in a :
        if unique_day ( birthday [ 1 ] , possible_birthdays ) :
            return True
    return False


","def unique_day ( day , possible_birthdays ) :
    counter = 0
    for birthday in possible_birthdays :
        if ( birthday [ 1 ] == day ) :
            counter = ( counter + 1 )
    if ( counter <= 1 ) :
        return True
    else :
        return False
def unique_month ( month , possible_birthdays ) :
    counter = 0
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            counter = ( counter + 1 )
    if ( counter <= 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    a = ( )
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            a = ( a + ( birthday , ) )
    for birthday in a :
        if unique_day ( birthday [ 1 ] , possible_birthdays ) :
            return True
    return False


","def unique_day ( day , possible_birthdays ) :
    result = 0
    for birthdays in possible_birthdays :
        if ( birthdays [ 1 ] == day ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False




def unique_month ( month , possible_birthdays ) :
    result = 0
    for months in possible_birthdays :
        if ( months [ 0 ] == month ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False




def contains_unique_day ( month , possible_birthdays ) :
    birthdays_in_month = ( )
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            birthdays_in_month += ( birthday , )
    for birthday in birthdays_in_month :
        if unique_day ( birthday [ 1 ] , possible_birthdays ) :
            return True
    return False


","{'unique_day': 'correct_2_240.py', 'unique_month': 'correct_2_240.py', 'contains_unique_day': 'correct_2_026.py'}","{'unique_day': '', 'unique_month': '', 'contains_unique_day': ''}","def unique_day ( day , possible_birthdays ) :
    counter = 0
    for birthday in possible_birthdays :
        if ( birthday [ 1 ] == day ) :
            counter = ( counter + 1 )
    if ( counter == 1 ) :
        return True
    else :
        return False


def unique_month ( month , possible_birthdays ) :
    counter = 0
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            counter = ( counter + 1 )
    if ( counter == 1 ) :
        return True
    else :
        return False


def contains_unique_day ( month , possible_birthdays ) :
    a = ( )
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            a = ( a + ( birthday , ) )
    for birthday in a :
        if unique_day ( birthday [ 1 ] , possible_birthdays ) :
            return True
    return False
",N/A,0.752,1.252,0.000,0.000,0.238,0.262,0.003,2.973,17,17,0.018
question_2,100,0,wrong_2_429.py,success_wo_mut,1,0,"def unique_day ( day , possible_birthdays ) :
    all_days = ( )
    repeat_days = ( )
    for date in possible_birthdays :
        if ( date [ 1 ] not in all_days ) :
            all_days += ( date [ 1 ] , )
        else :
            repeat_days += ( date [ 1 ] , )
    return ( day not in repeat_days )
def unique_month ( month , possible_birthdays ) :
    all_month = ( )
    repeat_month = ( )
    for date in possible_birthdays :
        if ( date [ 0 ] not in all_month ) :
            all_month += ( date [ 0 ] , )
        else :
            repeat_month += ( date [ 0 ] , )
    return ( month not in repeat_month )
def contains_unique_day ( month , possible_birthdays ) :
    for date in possible_birthdays :
        if unique_day ( date [ 1 ] , possible_birthdays ) :
            if ( month == date [ 0 ] ) :
                return True
            else :
                continue
    else :
        return False


","def unique_day ( day , possible_birthdays ) :
    all_days = ( )
    repeat_days = ( )
    for date in possible_birthdays :
        if ( date [ 1 ] not in all_days ) :
            all_days += ( date [ 1 ] , )
        else :
            repeat_days += ( date [ 1 ] , )
    return ( day not in repeat_days )
def unique_month ( month , possible_birthdays ) :
    all_month = ( )
    repeat_month = ( )
    for date in possible_birthdays :
        if ( date [ 0 ] not in all_month ) :
            all_month += ( date [ 0 ] , )
        else :
            repeat_month += ( date [ 0 ] , )
    return ( month not in repeat_month )
def contains_unique_day ( month , possible_birthdays ) :
    for date in possible_birthdays :
        if unique_day ( date [ 1 ] , possible_birthdays ) :
            if ( month == date [ 0 ] ) :
                return True
            else :
                continue
    else :
        return False


","def unique_day ( day , possible_birthdays ) :
    s = 0
    for b in possible_birthdays :
        if ( b [ 1 ] == day ) :
            s = ( s + 1 )
        else :
            continue
    return ( s == 1 )




def unique_month ( month , possible_birthdays ) :
    s = 0
    for b in possible_birthdays :
        if ( b [ 0 ] == month ) :
            s = ( s + 1 )
        else :
            continue
    return ( s == 1 )






def contains_unique_day(month, possible_birthdays):
    for i in range(0, len(possible_birthdays)):
        if (possible_birthdays[i][0] == month):
            if unique_day(possible_birthdays[i][1], possible_birthdays):
                return True
            else:
                pass
    else:
        return False
","{'unique_day': 'correct_2_229.py', 'unique_month': 'correct_2_229.py', 'contains_unique_day': 'correct_2_109.py'}","{'unique_day': '', 'unique_month': '', 'contains_unique_day': 'B2.l'}","def unique_day ( day , possible_birthdays ) :
    all_days = 0
    for date in possible_birthdays :
        if ( date [ 1 ] == day ) :
            all_days = ( all_days + 1 )
        else :
            continue
    return ( all_days == 1 )


def unique_month ( month , possible_birthdays ) :
    all_month = 0
    for date in possible_birthdays :
        if ( date [ 0 ] == month ) :
            all_month = ( all_month + 1 )
        else :
            continue
    return ( all_month == 1 )


def contains_unique_day ( month , possible_birthdays ) :
    for date in range ( 0 , len ( possible_birthdays ) ) :
        if ( possible_birthdays [ date ] [ 0 ] == month ) :
            if unique_day ( possible_birthdays [ date ] [ 1 ] , possible_birthdays ) :
                return True
            else :
                pass
    else :
        return False
",N/A,0.961,0.046,0.000,0.000,0.327,0.997,0.003,2.602,17,17,0.617
question_2,100,0,wrong_2_243.py,success_wo_mut,1,1,"def unique_day ( day , possible_birthdays ) :
    count = 0
    for month_day in possible_birthdays :
        date = month_day [ 1 ]
        if ( day == date ) :
            count += 1
    return ( count == 1 )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for month_day in possible_birthdays :
        mont = month_day [ 0 ]
        if ( month == mont ) :
            count += 1
    return ( count == 1 )
def contains_unique_day ( month , possible_birthdays ) :
    condition = False
    for month_day in possible_birthdays :
        if ( month == month_day [ 0 ] ) :
            condition = unique_day ( month_day [ 1 ] , possible_birthdays )
    return condition


","def unique_day ( day , possible_birthdays ) :
    count = 0
    for month_day in possible_birthdays :
        date = month_day [ 1 ]
        if ( day == date ) :
            count += 1
    return ( count == 1 )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for month_day in possible_birthdays :
        mont = month_day [ 0 ]
        if ( month == mont ) :
            count += 1
    return ( count == 1 )
def contains_unique_day ( month , possible_birthdays ) :
    condition = False
    for month_day in possible_birthdays :
        if ( month == month_day [ 0 ] ) :
            condition = unique_day ( month_day [ 1 ] , possible_birthdays )
    return condition


","def unique_day ( day , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( birthday [ 1 ] == day ) :
            count += 1
    return ( count == 1 )




def unique_month ( month , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            count += 1
    return ( count == 1 )




def contains_unique_day ( month , possible_birthdays ) :
    tf = False
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            tf = ( tf or unique_day ( i [ 1 ] , possible_birthdays ) )
    return tf


","{'unique_day': 'reference.py', 'unique_month': 'reference.py', 'contains_unique_day': 'correct_2_225.py'}","{'unique_day': '', 'unique_month': '', 'contains_unique_day': ''}","def unique_day ( day , possible_birthdays ) :
    count = 0
    for month_day in possible_birthdays :
        if ( month_day [ 1 ] == day ) :
            count += 1
    return ( count == 1 )


def unique_month ( month , possible_birthdays ) :
    count = 0
    for month_day in possible_birthdays :
        if ( month_day [ 0 ] == month ) :
            count += 1
    return ( count == 1 )


def contains_unique_day ( month , possible_birthdays ) :
    condition = False
    for month_day in possible_birthdays :
        if ( month == month_day [ 0 ] ) :
            condition = ( condition or unique_day ( month_day [ 1 ] , possible_birthdays ) )
    return condition
",N/A,0.655,0.598,0.000,0.000,0.300,0.386,0.003,2.293,17,17,0.207
question_2,100,0,wrong_2_073.py,success_wo_mut,1,0,"def unique_day ( date , possible_birthdays ) :
    no_of_days = 0
    for i in possible_birthdays :
        if ( i [ 1 ] == date ) :
            no_of_days += 1
    if ( no_of_days != 1 ) :
        return False
    return True
def unique_month ( month , possible_birthdays ) :
    no_of_months = 0
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            no_of_months += 1
    if ( no_of_months != 1 ) :
        return False
    return True
def contains_unique_day ( month , possible_birthdays ) :
    birthdays_with_month = ( )
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            birthdays_with_month += ( i [ 1 ] , )
    counter = 0
    for i in birthdays_with_month :
        if ( unique_day ( i , possible_birthdays ) == True ) :
            counter += 1
    if ( counter == 1 ) :
        return True
    else :
        return False


","def unique_day ( date , possible_birthdays ) :
    no_of_days = 0
    for i in possible_birthdays :
        if ( i [ 1 ] == date ) :
            no_of_days += 1
    if ( no_of_days != 1 ) :
        return False
    return True
def unique_month ( month , possible_birthdays ) :
    no_of_months = 0
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            no_of_months += 1
    if ( no_of_months != 1 ) :
        return False
    return True
def contains_unique_day ( month , possible_birthdays ) :
    birthdays_with_month = ( )
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            birthdays_with_month += ( i [ 1 ] , )
    counter = 0
    for i in birthdays_with_month :
        if ( unique_day ( i , possible_birthdays ) == True ) :
            counter += 1
    if ( counter == 1 ) :
        return True
    else :
        return False


","def unique_day ( date , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( i [ 1 ] == date ) :
            count += 1
    if ( count == 1 ) :
        return True
    return False




def unique_month ( month , possible_birthdays ) :
    count = 0
    for possible_dates in possible_birthdays :
        if ( possible_dates [ 0 ] == month ) :
            count += 1
    if ( count != 1 ) :
        return False
    return True




def contains_unique_day ( month , possible_birthdays ) :
    new_possible_birthdays = ( )
    for i in range ( len ( possible_birthdays ) ) :
        if ( month == possible_birthdays [ i ] [ 0 ] ) :
            new_possible_birthdays += ( possible_birthdays [ i ] , )
    new_day = ''
    counter = 0
    for n in range ( len ( new_possible_birthdays ) ) :
        new_day = new_possible_birthdays [ n ] [ 1 ]
        if ( unique_day ( new_day , possible_birthdays ) == True ) :
            counter += 1
    if ( counter == 0 ) :
        return False
    else :
        return True


","{'unique_day': 'correct_2_209.py', 'unique_month': 'correct_2_094.py', 'contains_unique_day': 'correct_2_259.py'}","{'unique_day': '', 'unique_month': '', 'contains_unique_day': ''}","def unique_day ( date , possible_birthdays ) :
    no_of_days = 0
    for i in possible_birthdays :
        if ( i [ 1 ] == date ) :
            no_of_days += 1
    if ( no_of_days == 1 ) :
        return True
    return False


def unique_month ( month , possible_birthdays ) :
    no_of_months = 0
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            no_of_months += 1
    if ( no_of_months != 1 ) :
        return False
    return True


def contains_unique_day ( month , possible_birthdays ) :
    birthdays_with_month = ( )
    for i in range ( len ( possible_birthdays ) ) :
        if ( month == possible_birthdays [ i ] [ 0 ] ) :
            birthdays_with_month += ( possible_birthdays [ i ] , )
    counter = 0
    for ref_n in range ( len ( birthdays_with_month ) ) :
        ref_new_day = birthdays_with_month [ ref_n ] [ 1 ]
        if ( unique_day ( ref_new_day , possible_birthdays ) == True ) :
            counter += 1
    if ( counter == 0 ) :
        return False
    else :
        return True
",N/A,0.636,0.437,0.000,0.000,0.290,1.616,0.003,3.706,17,17,0.254
question_2,100,0,wrong_2_343.py,success_wo_mut,1,1,"def unique_day ( day , possible_birthdays ) :
    result = 0
    for birthdays in possible_birthdays :
        if ( birthdays [ 1 ] == day ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False
def unique_month ( month , possible_birthdays ) :
    result = 0
    for months in possible_birthdays :
        if ( months [ 0 ] == month ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    return


","def unique_day ( day , possible_birthdays ) :
    result = 0
    for birthdays in possible_birthdays :
        if ( birthdays [ 1 ] == day ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False
def unique_month ( month , possible_birthdays ) :
    result = 0
    for months in possible_birthdays :
        if ( months [ 0 ] == month ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    return


","def unique_day ( day , possible_birthdays ) :
    result = 0
    for birthdays in possible_birthdays :
        if ( birthdays [ 1 ] == day ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False




def unique_month ( month , possible_birthdays ) :
    result = 0
    for months in possible_birthdays :
        if ( months [ 0 ] == month ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False




def contains_unique_day ( month , possible_birthdays ) :
    return ( len ( tuple ( filter ( ( lambda x : unique_day ( x [ 1 ] , possible_birthdays ) ) , filter ( ( lambda y : ( y [ 0 ] == month ) ) , possible_birthdays ) ) ) ) > 0 )


","{'unique_day': 'correct_2_240.py', 'unique_month': 'correct_2_240.py', 'contains_unique_day': 'correct_2_214.py'}","{'unique_day': '', 'unique_month': '', 'contains_unique_day': ''}","def unique_day ( day , possible_birthdays ) :
    result = 0
    for birthdays in possible_birthdays :
        if ( birthdays [ 1 ] == day ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False


def unique_month ( month , possible_birthdays ) :
    result = 0
    for months in possible_birthdays :
        if ( months [ 0 ] == month ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False


def contains_unique_day ( month , possible_birthdays ) :
    return ( len ( tuple ( filter ( ( lambda ref_x : unique_day ( ref_x [ 1 ] , possible_birthdays ) ) , filter ( ( lambda ref_y : ( ref_y [ 0 ] == month ) ) , possible_birthdays ) ) ) ) > 0 )
",N/A,0.631,0.467,0.000,0.000,0.210,0.137,0.003,1.702,17,17,0.432
question_2,100,0,wrong_2_139.py,success_w_gpt_only,N/A,0,N/A,N/A,N/A,N/A,N/A,"def count_dates ( date , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( i [ 1 ] == date ) :
            count += 1
    return count
def unique_day ( day , possible_birthdays ) :
    return ( count_dates ( day , possible_birthdays ) == 1 )
def count_months ( month , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            count += 1
    return count
def unique_month ( month , possible_birthdays ) :
    return ( count_months ( month , possible_birthdays ) == 1 )
def days ( month , possible_birthdays ) :
    days_in_month = ( )
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            days_in_month += ( i [ 1 ] , )
    return days_in_month
def contains_unique_day ( month , possible_birthdays ) :
    for x in days ( month , possible_birthdays ) :
        if unique_day ( x , possible_birthdays ) :
            return True
    return False


",N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003,0.646,N/A,N/A,N/A
question_2,100,0,wrong_2_132.py,success_wo_mut,1,0,"def unique_day ( day , possible_birthdays ) :
    unique_day_counter = 0
    for i in possible_birthdays :
        if ( day == i [ 1 ] ) :
            unique_day_counter += 1
    if ( unique_day_counter != 1 ) :
        return False
    return True
def unique_month ( month , possible_birthdays ) :
    return
def contains_unique_day ( month , possible_birthdays ) :
    return


","def unique_day ( day , possible_birthdays ) :
    unique_day_counter = 0
    for i in possible_birthdays :
        if ( day == i [ 1 ] ) :
            unique_day_counter += 1
    if ( unique_day_counter != 1 ) :
        return False
    return True
def unique_month ( month , possible_birthdays ) :
    return
def contains_unique_day ( month , possible_birthdays ) :
    return


","def unique_day ( day , possible_birthdays ) :
    unique_day_counter = 0
    for i in possible_birthdays :
        if ( day == i [ 1 ] ) :
            unique_day_counter += 1
    if ( unique_day_counter != 1 ) :
        return False
    return True




def unique_month ( month , possible_birthdays ) :
    months = [ birthday [ 0 ] for birthday in possible_birthdays ]
    return ( months . count ( month ) == 1 )




def contains_unique_day ( month , possible_birthdays ) :
    return ( len ( tuple ( filter ( ( lambda x : unique_day ( x [ 1 ] , possible_birthdays ) ) , filter ( ( lambda y : ( y [ 0 ] == month ) ) , possible_birthdays ) ) ) ) > 0 )


","{'unique_day': 'correct_2_079.py', 'unique_month': 'correct_2_275.py', 'contains_unique_day': 'correct_2_214.py'}","{'unique_day': '', 'unique_month': '', 'contains_unique_day': ''}","def unique_day ( day , possible_birthdays ) :
    unique_day_counter = 0
    for i in possible_birthdays :
        if ( day == i [ 1 ] ) :
            unique_day_counter += 1
    if ( unique_day_counter != 1 ) :
        return False
    return True


def unique_month ( month , possible_birthdays ) :
    ref_months = [ ref_birthday [ 0 ] for ref_birthday in possible_birthdays ]
    return ( ref_months . count ( month ) == 1 )


def contains_unique_day ( month , possible_birthdays ) :
    return ( len ( tuple ( filter ( ( lambda ref_x : unique_day ( ref_x [ 1 ] , possible_birthdays ) ) , filter ( ( lambda ref_y : ( ref_y [ 0 ] == month ) ) , possible_birthdays ) ) ) ) > 0 )
",N/A,0.655,0.158,0.000,0.000,0.173,0.202,0.006,1.346,17,17,1.114
question_2,100,0,wrong_2_314.py,success_w_gpt_better,1,1,"def unique_day ( date , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( date == i [ 1 ] ) :
            count += 1
    return ( count == 1 )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            count += 1
    return ( count == 1 )
def contains_unique_day ( month , possible_birthdays ) :
    days = ( )
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            days += ( i [ 1 ] , )
    for i in days :
        if unique_date ( i , possible_birthdays ) :
            return True
        else :
            return False


","def unique_day ( date , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( date == i [ 1 ] ) :
            count += 1
    return ( count == 1 )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            count += 1
    return ( count == 1 )
def contains_unique_day ( month , possible_birthdays ) :
    days = ( )
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            days += ( i [ 1 ] , )
    for i in days :
        if unique_date ( i , possible_birthdays ) :
            return True
        else :
            return False


","def unique_day ( date , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( date == i [ 1 ] ) :
            count += 1
    return ( count == 1 )




def unique_month ( month , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            count += 1
    return ( count == 1 )




def contains_unique_day ( month , possible_birthdays ) :
    days = ( )
    for birthday in possible_birthdays :
        if ( month == birthday [ 0 ] ) :
            days += ( birthday [ 1 ] , )
    for day in days :
        if ( unique_day ( day , possible_birthdays ) == False ) :
            continue
        else :
            return unique_day ( day , possible_birthdays )
    return False


","{'unique_day': 'correct_2_082.py', 'unique_month': 'correct_2_287.py', 'contains_unique_day': 'correct_2_200.py'}","{'unique_day': '', 'unique_month': '', 'contains_unique_day': ''}","def unique_day ( date , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( date == i [ 1 ] ) :
            count += 1
    return ( count == 1 )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            count += 1
    return ( count == 1 )
def contains_unique_day ( month , possible_birthdays ) :
    days = ( )
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            days += ( i [ 1 ] , )
    for i in days :
        if unique_day ( i , possible_birthdays ) :
            return True
    return False


",N/A,0.639,0.226,0.000,0.000,0.241,0.630,0.003,2.139,17,17,0.168
