Question,Sampling Rate,Experiment ID,File Name,Status,Match (Rfty Code),Match (Ori Code),Buggy Code,Buggy Mutation,Refactored Correct Code,Original Correct File Name,Rule ID,Repair,Stru. Matching Time,Online Refactoring Time,GCR Time,Stru. Mutation Time,Block Mapping Time,Variable Mapping Time,Specification&Synthesis Time,GPT Time,Total Time,#Passed Test Case,#Test Case,RPS
question_2,0,0,wrong_2_072.py,success_w_gpt_better,1,0,"def unique_day ( day , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( day == birthday [ 1 ] ) :
            count += 1
    return ( True if ( count == 1 ) else False )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( month == birthday [ 0 ] ) :
            count += 1
    return ( True if ( count == 1 ) else False )
def contains_unique_day ( month , possible_birthdays ) :
    tup = ( )
    for birthday in possible_birthdays :
        if ( month == birthday [ 0 ] ) :
            tup += ( birthday , )
    for each in tup :
        if ( ( each [ 1 ] == '18' ) or ( each [ 1 ] == '19' ) ) :
            return True
    return False


","def unique_day ( day , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( day == birthday [ 1 ] ) :
            count += 1
    return ( True if ( count == 1 ) else False )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( month == birthday [ 0 ] ) :
            count += 1
    return ( True if ( count == 1 ) else False )
def contains_unique_day ( month , possible_birthdays ) :
    tup = ( )
    for birthday in possible_birthdays :
        if ( month == birthday [ 0 ] ) :
            tup += ( birthday , )
    for each in tup :
        if ( ( each [ 1 ] == '18' ) or ( each [ 1 ] == '19' ) ) :
            return True
    return False


","def unique_day ( day , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( birthday [ 1 ] == day ) :
            count += 1
    return ( count == 1 )




def unique_month ( month , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            count += 1
    return ( count == 1 )






def contains_unique_day(month, possible_birthdays):
    for birthday in possible_birthdays[:int((len(possible_birthdays) / 2))]:
        if ((birthday[0] == month) and unique_day(birthday[1], possible_birthdays)):
            return True
    for birthday in possible_birthdays[int((len(possible_birthdays) / 2)):]:
        if ((birthday[0] == month) and unique_day(birthday[1], possible_birthdays)):
            return True
    return False
","{'unique_day': 'reference.py', 'unique_month': 'reference.py', 'contains_unique_day': 'reference.py'}","{'unique_day': '', 'unique_month': '', 'contains_unique_day': 'E1.z'}","def unique_day ( day , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( day == birthday [ 1 ] ) :
            count += 1
    return ( True if ( count == 1 ) else False )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( month == birthday [ 0 ] ) :
            count += 1
    return ( True if ( count == 1 ) else False )
def contains_unique_day ( month , possible_birthdays ) :
    for birthday in possible_birthdays :
        if ( ( month == birthday [ 0 ] ) and unique_day ( birthday [ 1 ] , possible_birthdays ) ) :
            return True
    return False


",N/A,0.033,0.031,0.000,0.000,0.229,0.452,0.201,1.365,17,17,0.445
question_2,0,0,wrong_2_038.py,success_w_gpt_better,0,0,"def unique_day ( date , possible_birthdays ) :
    tup = ( )
    for i in possible_birthdays :
        if ( i [ 1 ] == day ) :
            tup += ( i [ 1 ] , )
    if ( len ( tup ) == 1 ) :
        return True
    elif ( len ( tup ) > 1 ) :
        return False
    elif ( len ( tup ) == 0 ) :
        return None
def unique_month ( month , possible_birthdays ) :
    tup = ( )
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            tup += ( i [ 0 ] , )
    if ( len ( tup ) == 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    tup = ( )
    for date in possible_birthdays :
        if ( date [ 0 ] == month ) :
            tup += ( date , )
    for bday in tup :
        if unique_day ( bday [ 1 ] , possible_birthdays ) :
            return True
    return False


","def unique_day ( date , possible_birthdays ) :
    tup = ( )
    for i in possible_birthdays :
        pass
        if ( i [ 1 ] == day ) :
            tup += ( i [ 1 ] , )
        pass
    pass
    if ( len ( tup ) == 1 ) :
        return True
        if False :
            return False
        return None
    pass


def unique_month ( month , possible_birthdays ) :
    tup = ( )
    for i in possible_birthdays :
        pass
        if ( i [ 0 ] == month ) :
            tup += ( i [ 0 ] , )
        pass
    pass
    if ( len ( tup ) == 1 ) :
        return True
    else :
        return False
    pass


def contains_unique_day ( month , possible_birthdays ) :
    tup = ( )
    for date in possible_birthdays :
        pass
        if ( date [ 0 ] == month ) :
            tup += ( date , )
        pass
    pass
    for bday in tup :
        pass
        if unique_day ( bday [ 1 ] , possible_birthdays ) :
            return True
        pass
    return False
","

def unique_day(day, possible_birthdays):
    count = 0
    for birthday in possible_birthdays:
        if (birthday[1] == day):
            count += 1
    if True:
        if False:
            pass
        return (count == 1)




def unique_month(month, possible_birthdays):
    count = 0
    for birthday in possible_birthdays:
        if (birthday[0] == month):
            count += 1
    if True:
        return (count == 1)
    else:
        pass




def contains_unique_day(month, possible_birthdays):
    for birthday in possible_birthdays[:int((len(possible_birthdays) / 2))]:
        if ((birthday[0] == month) and unique_day(birthday[1], possible_birthdays)):
            return True
    for birthday in possible_birthdays[int((len(possible_birthdays) / 2)):]:
        if ((birthday[0] == month) and unique_day(birthday[1], possible_birthdays)):
            return True
    return False
","{'unique_day': 'reference.py', 'unique_month': 'reference.py', 'contains_unique_day': 'reference.py'}","{'unique_day': 'B1.f,B1.g', 'unique_month': 'B1.f,B2.l', 'contains_unique_day': 'E1.z'}","def unique_day ( date , possible_birthdays ) :
    tup = ( )
    for i in possible_birthdays :
        if ( i [ 1 ] == date ) :
            tup += ( i [ 1 ] , )
    if ( len ( tup ) == 1 ) :
        return True
    else :
        return False
def unique_month ( month , possible_birthdays ) :
    tup = ( )
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            tup += ( i [ 0 ] , )
    if ( len ( tup ) == 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    tup = ( )
    for date in possible_birthdays :
        if ( date [ 0 ] == month ) :
            tup += ( date , )
    for bday in tup :
        if unique_day ( bday [ 1 ] , possible_birthdays ) :
            return True
    return False


",N/A,4.361,0.077,0.000,0.003,0.243,0.951,0.302,6.364,17,17,0.802
question_2,0,0,wrong_2_271.py,success_w_gpt_better,1,0,"def unique_day ( day , possible_birthdays ) :
    counter = 0
    for birthday in possible_birthdays :
        if ( birthday [ 1 ] == day ) :
            counter = ( counter + 1 )
    if ( counter <= 1 ) :
        return True
    else :
        return False
def unique_month ( month , possible_birthdays ) :
    counter = 0
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            counter = ( counter + 1 )
    if ( counter <= 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    a = ( )
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            a = ( a + ( birthday , ) )
    for birthday in a :
        if unique_day ( birthday [ 1 ] , possible_birthdays ) :
            return True
    return False


","def unique_day ( day , possible_birthdays ) :
    counter = 0
    for birthday in possible_birthdays :
        if ( birthday [ 1 ] == day ) :
            counter = ( counter + 1 )
    if ( counter <= 1 ) :
        return True
    else :
        return False
def unique_month ( month , possible_birthdays ) :
    counter = 0
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            counter = ( counter + 1 )
    if ( counter <= 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    a = ( )
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            a = ( a + ( birthday , ) )
    for birthday in a :
        if unique_day ( birthday [ 1 ] , possible_birthdays ) :
            return True
    return False


","

def unique_day(day, possible_birthdays):
    count = 0
    for birthday in possible_birthdays:
        if (birthday[1] == day):
            count += 1
    if True:
        return (count == 1)
    else:
        pass




def unique_month(month, possible_birthdays):
    count = 0
    for birthday in possible_birthdays:
        if (birthday[0] == month):
            count += 1
    if True:
        return (count == 1)
    else:
        pass




def contains_unique_day(month, possible_birthdays):
    for birthday in possible_birthdays[:int((len(possible_birthdays) / 2))]:
        if ((birthday[0] == month) and unique_day(birthday[1], possible_birthdays)):
            return True
    for birthday in possible_birthdays[int((len(possible_birthdays) / 2)):]:
        if ((birthday[0] == month) and unique_day(birthday[1], possible_birthdays)):
            return True
    return False
","{'unique_day': 'reference.py', 'unique_month': 'reference.py', 'contains_unique_day': 'reference.py'}","{'unique_day': 'B1.f,B2.l', 'unique_month': 'B1.f,B2.l', 'contains_unique_day': 'E1.z'}","def unique_day ( day , possible_birthdays ) :
    counter = 0
    for birthday in possible_birthdays :
        if ( birthday [ 1 ] == day ) :
            counter = ( counter + 1 )
    if ( counter == 1 ) :
        return True
    else :
        return False
def unique_month ( month , possible_birthdays ) :
    counter = 0
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            counter = ( counter + 1 )
    if ( counter == 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    a = ( )
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            a = ( a + ( birthday , ) )
    for birthday in a :
        if unique_day ( birthday [ 1 ] , possible_birthdays ) :
            return True
    return False


",N/A,0.096,0.035,0.000,0.000,0.227,0.583,0.221,1.521,17,17,0.459
question_2,0,0,wrong_2_429.py,success_w_gpt_better,0,0,"def unique_day ( day , possible_birthdays ) :
    all_days = ( )
    repeat_days = ( )
    for date in possible_birthdays :
        if ( date [ 1 ] not in all_days ) :
            all_days += ( date [ 1 ] , )
        else :
            repeat_days += ( date [ 1 ] , )
    return ( day not in repeat_days )
def unique_month ( month , possible_birthdays ) :
    all_month = ( )
    repeat_month = ( )
    for date in possible_birthdays :
        if ( date [ 0 ] not in all_month ) :
            all_month += ( date [ 0 ] , )
        else :
            repeat_month += ( date [ 0 ] , )
    return ( month not in repeat_month )
def contains_unique_day ( month , possible_birthdays ) :
    for date in possible_birthdays :
        if unique_day ( date [ 1 ] , possible_birthdays ) :
            if ( month == date [ 0 ] ) :
                return True
            else :
                continue
    else :
        return False


","def unique_day ( day , possible_birthdays ) :
    all_days = ( )
    repeat_days = ( )
    for date in possible_birthdays :
        pass
        if ( date [ 1 ] not in all_days ) :
            all_days += ( date [ 1 ] , )
        else :
            repeat_days += ( date [ 1 ] , )
        pass
    return ( day not in repeat_days )


def unique_month ( month , possible_birthdays ) :
    all_month = ( )
    repeat_month = ( )
    for date in possible_birthdays :
        pass
        if ( date [ 0 ] not in all_month ) :
            all_month += ( date [ 0 ] , )
        else :
            repeat_month += ( date [ 0 ] , )
        pass
    return ( month not in repeat_month )


def contains_unique_day ( month , possible_birthdays ) :
    pass
    for date in possible_birthdays :
        pass
        if unique_day ( date [ 1 ] , possible_birthdays ) :
            pass
        return True
        if ( ( birthday [ 0 ] == month ) and unique_day ( birthday [ 1 ] , possible_birthdays ) ) :
            continue
        pass
    pass
    if True :
        return False
    pass
","

def unique_day(day, possible_birthdays):
    count = 0
    for birthday in possible_birthdays:
        if (birthday[1] == day):
            count += 1
        else:
            pass
    return (count == 1)




def unique_month(month, possible_birthdays):
    count = 0
    for birthday in possible_birthdays:
        if (birthday[0] == month):
            count += 1
        else:
            pass
    return (count == 1)




def contains_unique_day(month, possible_birthdays):
    for birthday in possible_birthdays:
        if False:
            pass
        if ((birthday[0] == month) and unique_day(birthday[1], possible_birthdays)):
            return True
    if True:
        return False
","{'unique_day': 'reference.py', 'unique_month': 'reference.py', 'contains_unique_day': 'reference.py'}","{'unique_day': 'B2.l', 'unique_month': 'B2.l', 'contains_unique_day': 'B1.g,B1.f'}","def unique_day ( day , possible_birthdays ) :
    all_days = 0
    for date in possible_birthdays :
        if ( date [ 1 ] == day ) :
            all_days += 1
    return ( all_days == 1 )
def unique_month ( month , possible_birthdays ) :
    all_month = 0
    for date in possible_birthdays :
        if ( date [ 0 ] == month ) :
            all_month += 1
    return ( all_month == 1 )
def contains_unique_day ( month , possible_birthdays ) :
    for date in possible_birthdays :
        if ( ( month == date [ 0 ] ) and unique_day ( date [ 1 ] , possible_birthdays ) ) :
            return True
    return False


",N/A,3.882,0.066,0.000,0.003,0.463,0.835,0.224,5.725,17,17,0.652
question_2,0,0,wrong_2_243.py,success_w_gpt_better,1,1,"def unique_day ( day , possible_birthdays ) :
    count = 0
    for month_day in possible_birthdays :
        date = month_day [ 1 ]
        if ( day == date ) :
            count += 1
    return ( count == 1 )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for month_day in possible_birthdays :
        mont = month_day [ 0 ]
        if ( month == mont ) :
            count += 1
    return ( count == 1 )
def contains_unique_day ( month , possible_birthdays ) :
    condition = False
    for month_day in possible_birthdays :
        if ( month == month_day [ 0 ] ) :
            condition = unique_day ( month_day [ 1 ] , possible_birthdays )
    return condition


","def unique_day ( day , possible_birthdays ) :
    count = 0
    for month_day in possible_birthdays :
        date = month_day [ 1 ]
        if ( day == date ) :
            count += 1
    return ( count == 1 )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for month_day in possible_birthdays :
        mont = month_day [ 0 ]
        if ( month == mont ) :
            count += 1
    return ( count == 1 )
def contains_unique_day ( month , possible_birthdays ) :
    condition = False
    for month_day in possible_birthdays :
        if ( month == month_day [ 0 ] ) :
            condition = unique_day ( month_day [ 1 ] , possible_birthdays )
    return condition


","def unique_day ( day , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( birthday [ 1 ] == day ) :
            count += 1
    return ( count == 1 )




def unique_month ( month , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            count += 1
    return ( count == 1 )




def contains_unique_day ( month , possible_birthdays ) :
    for birthday in possible_birthdays :
        if ( ( birthday [ 0 ] == month ) and unique_day ( birthday [ 1 ] , possible_birthdays ) ) :
            return True
    return False


","{'unique_day': 'reference.py', 'unique_month': 'reference.py', 'contains_unique_day': 'reference.py'}","{'unique_day': '', 'unique_month': '', 'contains_unique_day': ''}","def unique_day ( day , possible_birthdays ) :
    count = 0
    for month_day in possible_birthdays :
        date = month_day [ 1 ]
        if ( day == date ) :
            count += 1
    return ( count == 1 )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for month_day in possible_birthdays :
        mont = month_day [ 0 ]
        if ( month == mont ) :
            count += 1
    return ( count == 1 )
def contains_unique_day ( month , possible_birthdays ) :
    for month_day in possible_birthdays :
        if ( ( month == month_day [ 0 ] ) and unique_day ( month_day [ 1 ] , possible_birthdays ) ) :
            return True
    return False


",N/A,0.004,0.017,0.000,0.000,0.290,0.510,0.185,1.176,17,17,0.359
question_2,0,0,wrong_2_073.py,success_w_gpt_better,0,0,"def unique_day ( date , possible_birthdays ) :
    no_of_days = 0
    for i in possible_birthdays :
        if ( i [ 1 ] == date ) :
            no_of_days += 1
    if ( no_of_days != 1 ) :
        return False
    return True
def unique_month ( month , possible_birthdays ) :
    no_of_months = 0
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            no_of_months += 1
    if ( no_of_months != 1 ) :
        return False
    return True
def contains_unique_day ( month , possible_birthdays ) :
    birthdays_with_month = ( )
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            birthdays_with_month += ( i [ 1 ] , )
    counter = 0
    for i in birthdays_with_month :
        if ( unique_day ( i , possible_birthdays ) == True ) :
            counter += 1
    if ( counter == 1 ) :
        return True
    else :
        return False


","def unique_day ( date , possible_birthdays ) :
    no_of_days = 0
    for i in possible_birthdays :
        pass
        if ( i [ 1 ] == date ) :
            no_of_days += 1
        pass
    pass
    if ( no_of_days != 1 ) :
        return False
    return True


def unique_month ( month , possible_birthdays ) :
    no_of_months = 0
    for i in possible_birthdays :
        pass
        if ( i [ 0 ] == month ) :
            no_of_months += 1
        pass
    pass
    if ( no_of_months != 1 ) :
        return False
    return True


def contains_unique_day ( month , possible_birthdays ) :
    birthdays_with_month = ( )
    for i in possible_birthdays :
        pass
        if ( i [ 0 ] == month ) :
            birthdays_with_month += ( i [ 1 ] , )
        pass
    counter = 0
    for i in birthdays_with_month :
        pass
        if ( unique_day ( i , possible_birthdays ) == True ) :
            counter += 1
            if ( ( birthday [ 0 ] == month ) and unique_day ( birthday [ 1 ] , possible_birthdays ) ) :
                pass
            pass
            if ( counter == 1 ) :
                return True
            pass
        return False
    pass
","

def unique_day(day, possible_birthdays):
    count = 0
    for birthday in possible_birthdays:
        if (birthday[1] == day):
            count += 1
    if True:
        return (count == 1)




def unique_month(month, possible_birthdays):
    count = 0
    for birthday in possible_birthdays:
        if (birthday[0] == month):
            count += 1
    if True:
        return (count == 1)




def contains_unique_day(month, possible_birthdays):
    for birthday in possible_birthdays[:int((len(possible_birthdays) / 2))]:
        if ((birthday[0] == month) and unique_day(birthday[1], possible_birthdays)):
            return True
    for birthday in possible_birthdays[int((len(possible_birthdays) / 2)):]:
        if True:
            if True:
                pass
            if ((birthday[0] == month) and unique_day(birthday[1], possible_birthdays)):
                return True
    return False
","{'unique_day': 'reference.py', 'unique_month': 'reference.py', 'contains_unique_day': 'reference.py'}","{'unique_day': 'B1.f', 'unique_month': 'B1.f', 'contains_unique_day': 'E1.z,B1.f,B1.h'}","def unique_day ( date , possible_birthdays ) :
    no_of_days = 0
    for i in possible_birthdays :
        if ( i [ 1 ] == date ) :
            no_of_days += 1
    if ( no_of_days == 1 ) :
        return True
    else :
        return False
def unique_month ( month , possible_birthdays ) :
    no_of_months = 0
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            no_of_months += 1
    if ( no_of_months == 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    birthdays_with_month = ( )
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            birthdays_with_month += ( i [ 1 ] , )
    counter = 0
    for i in birthdays_with_month :
        if ( unique_day ( i , possible_birthdays ) == True ) :
            counter += 1
    if ( counter >= 1 ) :
        return True
    else :
        return False


",N/A,11.653,0.105,0.000,0.003,0.339,0.775,0.293,13.745,17,17,0.822
question_2,0,0,wrong_2_343.py,success_w_gpt_only,0,0,"def unique_day ( day , possible_birthdays ) :
    result = 0
    for birthdays in possible_birthdays :
        if ( birthdays [ 1 ] == day ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False
def unique_month ( month , possible_birthdays ) :
    result = 0
    for months in possible_birthdays :
        if ( months [ 0 ] == month ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    return


","def unique_day ( day , possible_birthdays ) :
    result = 0
    for birthdays in possible_birthdays :
        pass
        if ( birthdays [ 1 ] == day ) :
            result = ( result + 1 )
        pass
    pass
    if ( result == 1 ) :
        return True
    else :
        return False
    pass


def unique_month ( month , possible_birthdays ) :
    result = 0
    for months in possible_birthdays :
        pass
        if ( months [ 0 ] == month ) :
            result = ( result + 1 )
        pass
    pass
    if ( result == 1 ) :
        return True
    else :
        return False
    pass


def contains_unique_day ( month , possible_birthdays ) :
    return
    for birthday in possible_birthdays :
        return False
        if ( ( ( birthday [ 0 ] == month ) and unique_day ( birthday [ 1 ] , possible_birthdays ) ) and True ) :
            pass
        elif False :
            pass
        return False
    return False
","

def unique_day(day, possible_birthdays):
    count = 0
    for birthday in possible_birthdays:
        if (birthday[1] == day):
            count += 1
    if True:
        return (count == 1)
    else:
        pass




def unique_month(month, possible_birthdays):
    count = 0
    for birthday in possible_birthdays:
        if (birthday[0] == month):
            count += 1
    if True:
        return (count == 1)
    else:
        pass




def contains_unique_day(month, possible_birthdays):
    for birthday in possible_birthdays:
        if (((birthday[0] == month) and unique_day(birthday[1], possible_birthdays)) and True):
            pass
        elif False:
            pass
    return False
","{'unique_day': 'reference.py', 'unique_month': 'reference.py', 'contains_unique_day': 'reference.py'}","{'unique_day': 'B1.f,B2.l', 'unique_month': 'B1.f,B2.l', 'contains_unique_day': 'B1.h,A2.c,B2.j'}","def unique_day ( day , possible_birthdays ) :
    result = 0
    for birthdays in possible_birthdays :
        if ( birthdays [ 1 ] == day ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False
def unique_month ( month , possible_birthdays ) :
    result = 0
    for months in possible_birthdays :
        if ( months [ 0 ] == month ) :
            result = ( result + 1 )
    if ( result == 1 ) :
        return True
    else :
        return False
def contains_unique_day ( month , possible_birthdays ) :
    for birthdays in possible_birthdays :
        if ( ( birthdays [ 0 ] == month ) and unique_day ( birthdays [ 1 ] , possible_birthdays ) ) :
            return True
    return False


",N/A,3.289,0.026,0.000,0.002,0.297,0.485,0.238,4.381,14,17,N/A
question_2,0,0,wrong_2_139.py,success_w_gpt_only,N/A,0,N/A,N/A,N/A,N/A,N/A,"def count_dates ( date , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( i [ 1 ] == date ) :
            count += 1
    return count
def unique_day ( date , possible_birthdays ) :
    if ( count_dates ( date , possible_birthdays ) == 1 ) :
        return True
    else :
        return False
def count_months ( month , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            count += 1
    return count
def unique_month ( month , possible_birthdays ) :
    if ( count_months ( month , possible_birthdays ) == 1 ) :
        return True
    else :
        return False
def days ( month , possible_birthdays ) :
    days_in_month = ( )
    for i in possible_birthdays :
        if ( i [ 0 ] == month ) :
            days_in_month += ( i [ 1 ] , )
    return days_in_month
def contains_unique_day ( month , possible_birthdays ) :
    for x in days ( month , possible_birthdays ) :
        if unique_day ( x , possible_birthdays ) :
            return True
    return False


",N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.238,0.260,N/A,N/A,N/A
question_2,0,0,wrong_2_132.py,success_w_gpt_only,0,0,"def unique_day ( day , possible_birthdays ) :
    unique_day_counter = 0
    for i in possible_birthdays :
        if ( day == i [ 1 ] ) :
            unique_day_counter += 1
    if ( unique_day_counter != 1 ) :
        return False
    return True
def unique_month ( month , possible_birthdays ) :
    return
def contains_unique_day ( month , possible_birthdays ) :
    return


","def unique_day ( day , possible_birthdays ) :
    unique_day_counter = 0
    for i in possible_birthdays :
        pass
        if ( day == i [ 1 ] ) :
            unique_day_counter += 1
        pass
    pass
    if ( unique_day_counter != 1 ) :
        return False
    return True


def unique_month ( month , possible_birthdays ) :
    return
    if ( birthday [ 0 ] == month ) :
        pass
        for birthday in possible_birthdays :
            return ( count == 1 )
            if True :
                pass
            elif False :
                return ( count == 1 )
            pass
        pass
    count = 0


def contains_unique_day ( month , possible_birthdays ) :
    return
    for birthday in possible_birthdays :
        pass
        if ( ( ( birthday [ 0 ] == month ) and unique_day ( birthday [ 1 ] , possible_birthdays ) ) and True ) :
            pass
        elif False :
            pass
        pass
    pass
","

def unique_day(day, possible_birthdays):
    count = 0
    for birthday in possible_birthdays:
        if (birthday[1] == day):
            count += 1
    if True:
        return (count == 1)




def unique_month(month, possible_birthdays):
    if True:
        count = 0
        for birthday in possible_birthdays:
            if (birthday[0] == month):
                count += 1
            elif False:
                pass
        return (count == 1)




def contains_unique_day(month, possible_birthdays):
    for birthday in possible_birthdays:
        if (((birthday[0] == month) and unique_day(birthday[1], possible_birthdays)) and True):
            pass
        elif False:
            pass
    return False
","{'unique_day': 'reference.py', 'unique_month': 'reference.py', 'contains_unique_day': 'reference.py'}","{'unique_day': 'B1.f', 'unique_month': 'B2.j,B1.f', 'contains_unique_day': 'B1.h,A2.c,B2.j'}","def unique_day ( day , possible_birthdays ) :
    unique_day_counter = 0
    for i in possible_birthdays :
        if ( day == i [ 1 ] ) :
            unique_day_counter += 1
    if ( unique_day_counter != 1 ) :
        return False
    return True
def unique_month ( month , possible_birthdays ) :
    unique_month_counter = 0
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            unique_month_counter += 1
    if ( unique_month_counter != 1 ) :
        return False
    return True
def contains_unique_day ( month , possible_birthdays ) :
    for i in possible_birthdays :
        if ( ( month == i [ 0 ] ) and unique_day ( i [ 1 ] , possible_birthdays ) ) :
            return True
    return False


",N/A,6.515,0.067,0.000,0.002,0.263,0.439,0.123,7.450,14,17,N/A
question_2,0,0,wrong_2_314.py,success_w_gpt_better,1,0,"def unique_day ( date , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( date == i [ 1 ] ) :
            count += 1
    return ( count == 1 )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            count += 1
    return ( count == 1 )
def contains_unique_day ( month , possible_birthdays ) :
    days = ( )
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            days += ( i [ 1 ] , )
    for i in days :
        if unique_date ( i , possible_birthdays ) :
            return True
        else :
            return False


","def unique_day ( date , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( date == i [ 1 ] ) :
            count += 1
    return ( count == 1 )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            count += 1
    return ( count == 1 )
def contains_unique_day ( month , possible_birthdays ) :
    days = ( )
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            days += ( i [ 1 ] , )
    for i in days :
        if unique_date ( i , possible_birthdays ) :
            return True
        else :
            return False


","def unique_day ( day , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( birthday [ 1 ] == day ) :
            count += 1
    return ( count == 1 )




def unique_month ( month , possible_birthdays ) :
    count = 0
    for birthday in possible_birthdays :
        if ( birthday [ 0 ] == month ) :
            count += 1
    return ( count == 1 )






def contains_unique_day(month, possible_birthdays):
    for birthday in possible_birthdays[:int((len(possible_birthdays) / 2))]:
        if ((birthday[0] == month) and unique_day(birthday[1], possible_birthdays)):
            return True
    for birthday in possible_birthdays[int((len(possible_birthdays) / 2)):]:
        if ((birthday[0] == month) and unique_day(birthday[1], possible_birthdays)):
            return True
        else:
            pass
    return False
","{'unique_day': 'reference.py', 'unique_month': 'reference.py', 'contains_unique_day': 'reference.py'}","{'unique_day': '', 'unique_month': '', 'contains_unique_day': 'E1.z,B2.l'}","def unique_day ( date , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( date == i [ 1 ] ) :
            count += 1
    return ( count == 1 )
def unique_month ( month , possible_birthdays ) :
    count = 0
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            count += 1
    return ( count == 1 )
def contains_unique_day ( month , possible_birthdays ) :
    days = ( )
    for i in possible_birthdays :
        if ( month == i [ 0 ] ) :
            days += ( i [ 1 ] , )
    for i in days :
        if unique_day ( i , possible_birthdays ) :
            return True
    return False


",N/A,0.077,0.028,0.000,0.000,0.216,0.390,0.173,1.213,17,17,0.621
